Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","0.76","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","0.88","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","0.94","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","0.52","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","16.7","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","15.79","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","14.87","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","9.56","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","5.38","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","2.64","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","7.33","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","2.58","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","0.56","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","0.52","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","2.33","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","1.63","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","1.08","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","1.54","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","1.26","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","10.08","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2010","2010","kg","6.13","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","8.52","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2017","2017","kg","5.99","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","1.14","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2010","2010","kg","0.33","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2017","2017","kg","0.5","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","204","Benin","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","4.19","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","3.27","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2017","2017","kg","3.64","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2021","2021","kg","12.4","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","3.64","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","3.1","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2017","2017","kg","2.58","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2021","2021","kg","2.02","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","0.52","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","0.65","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2017","2017","kg","0.76","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","0.42","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","5.02","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","5.78","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg","3.12","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","3.9","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2010","2010","kg","9.93","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg","9.97","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2017","2017","kg","11.15","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","11.39","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2010","2010","kg","3.53","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","2.53","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","2.86","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","2.91","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2010","2010","kg","1.43","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","1.28","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0.65","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0.72","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2010","2010","kg","1.29","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2013","2013","kg","1","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","1.08","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","1.5","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","0.88","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.77","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.65","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.52","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","2.04","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","1.8","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","1.01","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","1.42","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","211.91","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","230.73","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","151.62","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","184.72","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","0.33","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","0.41","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","2.81","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","2.67","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","2.16","E","Estimated value"
"FBS","Food Balances (2010-)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","1.86","E","Estimated value"
